location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Bapuji Nagar, Bengaluru - KSPCB",pm25,24,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-07 02:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,24,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-07 02:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,13,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-07 01:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,13,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-07 00:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,9,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 23:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,14,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 23:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,14,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 22:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,14,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 22:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,17,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 22:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,17,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 21:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,13,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 21:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,13,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 20:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,14,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 20:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,18,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 16:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,18,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 15:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,16,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 12:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,16,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 12:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,16,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 12:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,13,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 12:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,13,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 11:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,13,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 11:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,13,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 11:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,12,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 10:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,12,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 09:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 09:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 08:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,32,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 08:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,32,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 07:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,32,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 07:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,32,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 07:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 07:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,22,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-06 01:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,21,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-05 23:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,24,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-05 22:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,21,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-05 22:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,21,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-05 21:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,21,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-05 21:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,20,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-05 20:45:00,12.951913,77.539784
