location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Sector-2 IMT, Manesar - HSPCB",pm25,58.9,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 19:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,58.9,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 19:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,58.9,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 19:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,53.8,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 18:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,36.3,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 16:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,33.8,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 15:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,27.9,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 11:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,24.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 05:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,26.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 05:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,22.3,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 02:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,11.7,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 01:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,10.7,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 00:45:00,28.360699,76.93609
